mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	pedal
41	41	435/2	435/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	469													
41	41	437/2	437/2	0.5	5/8	5/8	Chord	6/4	1	2	1/8		1/8	1	470													
41	41	441/2	441/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	471													
41	41	443/2	443/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	472													
41	41	216	216	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
41	41	216	216	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	473													
41	41	217	217	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	474													
41	41	218	218	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	475													
41	41	219	219	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	476													
41	41	220	220	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	477													
41	41	221	221	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	478													
42	42	222	222	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	479									42				
42	42	445/2	445/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	480									42				
42	42	447/2	447/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	481									42				
42	42	449/2	449/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	482									42				
42	42	451/2	451/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	483									42				
42	42	453/2	453/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	484									42				
42	42	455/2	455/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	485													
42	42	447/2	447/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	486													
42	42	449/2	449/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	487													
42	42	451/2	451/2	1.0	7/8	7/8	Chord	6/4	1	2	1/4		1/4	1	488													
42	42	453/2	453/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	489													
42	42	455/2	455/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	490													
42	42	222	222	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
42	42	222	222	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	491													
42	42	223	223	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	492													
42	42	224	224	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	493													
42	42	225	225	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
42	42	225	225	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	494													
42	42	226	226	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	495													
42	42	227	227	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	496													
43	43	457/2	457/2	2.0	1/8	1/8	Chord	6/4	1	1	1/2		1/2	1	497		articTenutoAbove							43				
43	43	461/2	461/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	498													
43	43	465/2	465/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	499									44				
43	43	467/2	467/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	500													
43	43	459/2	459/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	501													
43	43	461/2	461/2	0.5	5/8	5/8	Chord	6/4	1	2	1/8		1/8	1	502													
43	43	465/2	465/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	503													
43	43	467/2	467/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	504													
43	43	228	228	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
43	43	228	228	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	505													
43	43	229	229	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	506													
43	43	230	230	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	507													
43	43	231	231	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	508													
43	43	232	232	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	509													
43	43	233	233	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	510													
44	44	234	234	0.0	0	0	Dynamic	6/4	1	1	0					p												
44	44	469/2	469/2	3.0	1/8	1/8	Chord	6/4	1	1	3/4		1/2	3/2	511		articTenutoAbove											
44	44	477/2	477/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	512													
44	44	479/2	479/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	513													
44	44	469/2	469/2	0.5	1/8	1/8	Chord	6/4	1	2	1/8		1/8	1	514													
44	44	471/2	471/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	515									45				
44	44	473/2	473/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	516													
44	44	477/2	477/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	517													
44	44	479/2	479/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	518													
44	44	234	234	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
44	44	234	234	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	519													
44	44	235	235	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	520		articTenutoBelow											
44	44	236	236	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	521													
44	44	237	237	0.0	3/4	3/4	Spanner	6/4	2	1	0															11		
44	44	237	237	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	522		articTenutoBelow									11		
44	44	238	238	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	523											11		
44	44	239	239	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	524											11		
45	45	481/2	481/2	3.0	1/8	1/8	Chord	6/4	1	1	3/4		1/2	3/2	525		articTenutoAbove											
45	45	489/2	489/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	526													
45	45	491/2	491/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	527													
45	45	481/2	481/2	0.5	1/8	1/8	Chord	6/4	1	2	1/8		1/8	1	528													
45	45	483/2	483/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	529									46				
45	45	485/2	485/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	530													
45	45	489/2	489/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	531													
45	45	491/2	491/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	532													
45	45	240	240	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"								11		
45	45	240	240	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	533											11		
45	45	241	241	0.0	1/4	1/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>tre corde"								11		
45	45	241	241	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	534		articTenutoBelow									11		
45	45	242	242	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	535											11		
45	45	243	243	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	536		articTenutoBelow									11		
45	45	244	244	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	537											11		
45	45	245	245	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	538											11		
46	46	493/2	493/2	3.0	1/8	1/8	Chord	6/4	1	1	3/4		1/2	3/2	539		articAccentAbove											
46	46	501/2	501/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	540													
46	46	503/2	503/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	541													
46	46	493/2	493/2	0.5	1/8	1/8	Chord	6/4	1	2	1/8		1/8	1	542													
46	46	495/2	495/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	543									47				
46	46	497/2	497/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	544													
46	46	501/2	501/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	545													
46	46	503/2	503/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	546													
46	46	246	246	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"								11		
46	46	246	246	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	547											11		
46	46	247	247	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	548		articTenutoBelow									11		
46	46	248	248	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	549											11		
46	46	249	249	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	550		articTenutoBelow									11		
46	46	250	250	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	551											11		
46	46	251	251	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	552											11		
47	47	505/2	505/2	3.0	1/8	1/8	Chord	6/4	1	1	3/4		1/2	3/2	553		articAccentAbove											
47	47	513/2	513/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	554													
47	47	515/2	515/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	555													
47	47	505/2	505/2	0.5	1/8	1/8	Chord	6/4	1	2	1/8		1/8	1	556													
47	47	507/2	507/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	557									48				
47	47	509/2	509/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	558													
47	47	513/2	513/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	559													
47	47	515/2	515/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	560													
47	47	252	252	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"								11		
47	47	252	252	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	561											11		
47	47	253	253	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	562		articTenutoBelow									11		
47	47	254	254	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	563											11		
47	47	255	255	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	564		articTenutoBelow									11		
47	47	256	256	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	565											11		
47	47	257	257	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	566											11		
48	48	517/2	517/2	3.0	1/8	1/8	Chord	6/4	1	1	3/4		1/2	3/2	567													
48	48	525/2	525/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	568													
48	48	527/2	527/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	569													
48	48	517/2	517/2	0.5	1/8	1/8	Chord	6/4	1	2	1/8		1/8	1	570													
48	48	519/2	519/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	571									49				
48	48	521/2	521/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	572													
48	48	258	258	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"								11		
48	48	258	258	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	573											11		
48	48	259	259	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	574		articTenutoBelow									11		
48	48	260	260	0.0	1/2	1/2	Spanner	6/4	2	1	0																	
48	48	260	260	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	575													
48	48	261	261	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	576													
48	48	262	262	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	577													
48	48	263	263	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	578													
49	49	529/2	529/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	579									50				
49	49	531/2	531/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	580									50				
49	49	533/2	533/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	581									50				
49	49	535/2	535/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	582									50				
49	49	537/2	537/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	583									50				
49	49	539/2	539/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	584													
49	49	264	264	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
49	49	264	264	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>vibrato assai"										
49	49	264	264	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	585													
49	49	265	265	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	586													
49	49	266	266	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	587													
49	49	267	267	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
49	49	267	267	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	588													
49	49	268	268	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	589													
49	49	269	269	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	590													
50	50	541/2	541/2	0.0	1/8	1/8	Spanner	6/4	1	1	0															12		
50	50	541/2	541/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	591											12		
50	50	543/2	543/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	592											12		
50	50	545/2	545/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	593											12		
50	50	547/2	547/2	0.0	7/8	7/8	Spanner	6/4	1	1	0															12	1	
50	50	547/2	547/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	594											12	1	
50	50	549/2	549/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	595											12	1	
50	50	551/2	551/2	0.0	11/8	11/8	Spanner	6/4	1	1	0																1	
50	50	551/2	551/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	596												1	
50	50	270	270	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
50	50	270	270	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	597													
50	50	271	271	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	598													
50	50	272	272	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	599													
50	50	273	273	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	600													
50	50	274	274	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	601													
50	50	275	275	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	602													
51	51	553/2	553/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	603												1	
51	51	555/2	555/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	604												1	
51	51	557/2	557/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	605									51			1	
51	51	559/2	559/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	606									51			1	
51	51	561/2	561/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	607									51			1	
51	51	563/2	563/2	0.0	11/8	11/8	Spanner	6/4	1	1	0																	
51	51	563/2	563/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	608													
51	51	276	276	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
51	51	276	276	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	609													
51	51	277	277	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	610													
51	51	278	278	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	611													
51	51	279	279	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
51	51	279	279	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	612													
51	51	280	280	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	613													
51	51	281	281	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	614													
52	52	565/2	565/2	0.0	1/8	1/8	Spanner	6/4	3	1	0																2	
52	52	565/2	565/2	1.0	1/8	1/8	Chord	6/4	3	1	1/4		1/4	1	615									52			2	
52	52	567/2	567/2	1.0	3/8	3/8	Chord	6/4	3	1	1/4		1/4	1	616									52			2	
52	52	569/2	569/2	1.0	5/8	5/8	Chord	6/4	3	1	1/4		1/4	1	617									52			2	
52	52	571/2	571/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	618												2	
52	52	286	286	0.0	1	1	StaffText	6/4	3	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>recitando"										
52	52	286	286	0.0	1	1	Spanner	6/4	3	1	0																	
52	52	286	286	1.5	1	1	Chord	6/4	3	1	3/8		1/4	3/2	619		articStaccatoBelow							53				
52	52	575/2	575/2	0.5	11/8	11/8	Chord	6/4	3	1	1/8		1/8	1	620		articStaccatoBelow											
52	52	282	282	0.0	0	0	Spanner	6/4	4	1	0																	2
52	52	282	282	1.0	0	0	Chord	6/4	4	1	1/4		1/4	1	621													2
52	52	283	283	1.0	1/4	1/4	Chord	6/4	4	1	1/4		1/4	1	622													2
52	52	284	284	1.0	1/2	1/2	Chord	6/4	4	1	1/4		1/4	1	623													2
52	52	285	285	0.0	3/4	3/4	Spanner	6/4	4	1	0																	
52	52	285	285	1.0	3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	624													
53	53	289	289	0.0	1/4	1/4	StaffText	6/4	1	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>quasi in tempo"										
53	53	289	289	0.0	1/4	1/4	Spanner	6/4	1	1	0																3	
53	53	579/2	579/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	625												3	
53	53	581/2	581/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	626												3	
53	53	583/2	583/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	627												3	
53	53	292	292	0.0	1	1	Spanner	6/4	1	1	0																	
53	53	289	289	0.0	1/4	1/4	Dynamic	6/4	2	1	0					pp												
53	53	289	289	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	628													
53	53	290	290	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	629													
53	53	291	291	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	630													
53	53	288	288	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	631		articAccentAbove											
53	53	292	292	1.5	1	1	Chord	6/4	3	1	3/8		1/4	3/2	632		articStaccatoBelow							54				
53	53	587/2	587/2	0.5	11/8	11/8	Chord	6/4	3	1	1/8		1/8	1	633		articStaccatoBelow											
53	53	288	288	0.5	0	0	Chord	6/4	3	2	1/8		1/8	1	634													
53	53	288	288	0.0	0	0	Spanner	6/4	4	1	0																	3
53	53	288	288	0.5	0	0	Chord	6/4	4	1	1/8		1/8	1	635													3
53	53	291	291	0.0	3/4	3/4	Spanner	6/4	4	1	0																	
54	54	295	295	0.0	1/4	1/4	Spanner	6/4	1	1	0																4	
54	54	591/2	591/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	636												4	
54	54	593/2	593/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	637												4	
54	54	595/2	595/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	638												4	
54	54	298	298	0.0	1	1	Spanner	6/4	1	1	0																	
54	54	295	295	0.0	1/4	1/4	Dynamic	6/4	2	1	0					pp												
54	54	295	295	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	639													
54	54	296	296	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	640													
54	54	297	297	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	641													
54	54	294	294	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	642		articAccentAbove											
54	54	298	298	0.6666666666666666	1	1	Chord	6/4	3	1	1/6		1/4	2/3	643		articStaccatoBelow							55				
54	54	896/3	896/3	1.0	7/6	7/6	Chord	6/4	3	1	1/4		1/4	1	644		articStaccatoBelow							55				
54	54	899/3	899/3	0.3333333333333333	17/12	17/12	Chord	6/4	3	1	1/12		1/8	2/3	645		articStaccatoBelow											
54	54	294	294	0.5	0	0	Chord	6/4	3	2	1/8		1/8	1	646													
54	54	294	294	0.0	0	0	Spanner	6/4	4	1	0																	4
54	54	294	294	0.5	0	0	Chord	6/4	4	1	1/8		1/8	1	647													4
54	54	297	297	0.0	3/4	3/4	Spanner	6/4	4	1	0																	
55	55	603/2	603/2	0.0	3/8	3/8	Spanner	6/4	1	1	0																5	
55	55	603/2	603/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	648									56			5	
55	55	605/2	605/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	649									56			5	
55	55	607/2	607/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	650												5	
55	55	304	304	0.0	1	1	Spanner	6/4	1	1	0																	
55	55	301	301	0.0	1/4	1/4	Dynamic	6/4	2	1	0					pp												
55	55	301	301	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	651													
55	55	302	302	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	652													
55	55	303	303	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	653													
55	55	303	303	1.0	3/4	3/4	Chord	6/4	2	2	1/4		1/4	1	654													
55	55	300	300	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	655		articAccentAbove							57				
55	55	304	304	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	656		articStaccatoBelow							58				
55	55	305	305	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	657		articStaccatoBelow											
55	55	300	300	0.75	0	0	Chord	6/4	3	2	3/16		1/8	3/2	658													
55	55	300	300	0.0	0	0	Spanner	6/4	4	1	0																	5
55	55	300	300	0.5	0	0	Chord	6/4	4	1	1/8		1/8	1	659													5
55	55	303	303	0.0	3/4	3/4	Spanner	6/4	4	1	0																	
56	56	615/2	615/2	0.0	3/8	3/8	Spanner	6/4	1	1	0																6	
56	56	615/2	615/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	660									59			6	
56	56	617/2	617/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	661									59			6	
56	56	619/2	619/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	662												6	
56	56	310	310	0.0	1	1	Spanner	6/4	1	1	0																	
56	56	307	307	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	663													
56	56	308	308	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	664													
56	56	309	309	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	665													
56	56	306	306	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	666		articAccentAbove											
56	56	310	310	0.0	1	1	Spanner	6/4	3	1	0															13		
56	56	310	310	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	667		articStaccatoBelow							60		13		
56	56	311	311	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	668		articStaccatoBelow									13		
56	56	306	306	0.5	0	0	Chord	6/4	3	2	1/8		1/8	1	669											13		
56	56	306	306	0.0	0	0	Spanner	6/4	4	1	0																	6
56	56	306	306	0.5	0	0	Chord	6/4	4	1	1/8		1/8	1	670													6
56	56	309	309	0.0	3/4	3/4	Spanner	6/4	4	1	0																	
57	57	627/2	627/2	0.0	3/8	3/8	StaffText	6/4	1	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>accelerando"										
57	57	627/2	627/2	0.0	3/8	3/8	Spanner	6/4	1	1	0															14		
57	57	627/2	627/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	671									61		14		
57	57	629/2	629/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	672											14		
57	57	316	316	0.0	1	1	Spanner	6/4	1	1	0															14	7	
57	57	633/2	633/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	673									62		14	7	
57	57	635/2	635/2	0.0	11/8	11/8	Spanner	6/4	1	1	0																	
57	57	635/2	635/2	0.0	11/8	11/8	Spanner	6/4	1	1	0																	
57	57	635/2	635/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	674													
57	57	313	313	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	675													
57	57	314	314	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	676													
57	57	633/2	633/2	1.0	9/8	9/8	Chord	6/4	2	1	1/4		1/4	1	677													
57	57	635/2	635/2	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	678													
57	57	312	312	3.0	0	0	Chord	6/4	3	1	3/4		1/2	3/2	679		articAccentBelow									13		
57	57	315	315	0.0	3/4	3/4	Spanner	6/4	3	1	0																	
57	57	315	315	3.0	3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	680		articAccentBelow											
57	57	312	312	0.0	0	0	StaffText	6/4	4	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
57	57	312	312	3.0	0	0	Chord	6/4	4	1	3/4		1/2	3/2	681													
57	57	315	315	3.0	3/4	3/4	Chord	6/4	4	1	3/4		1/2	3/2	682													
58	58	318	318	6.0	0	0	Chord	6/4	3	1	3/2		1	3/2	683		articMarcatoAbove											
58	58	318	318	0.0	0	0	StaffText	6/4	4	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
58	58	318	318	6.0	0	0	Chord	6/4	4	1	3/2		1	3/2	684													
59	59	324	324	0.0	0	0	StaffText	18/4	1	1	0							rit.										
59	59	324	324	0.0	0	0	StaffText	18/4	1	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>quasi cadenza"										
59	59	324	324	0.0	0	0	Dynamic	18/4	1	1	0					pp												
59	59	649/2	649/2	0.0	1/8	1/8	Spanner	18/4	1	1	0																8	
59	59	649/2	649/2	0.5	1/8	1/8	Chord	18/4	1	1	1/8		1/8	1	685									63			8	
59	59	325	325	0.5	1/4	1/4	Chord	18/4	1	1	1/8		1/8	1	686									63			8	
59	59	651/2	651/2	0.5	3/8	3/8	Chord	18/4	1	1	1/8		1/8	1	687									63			8	
59	59	326	326	0.5	1/2	1/2	Chord	18/4	1	1	1/8		1/8	1	688									63			8	
59	59	653/2	653/2	0.5	5/8	5/8	Chord	18/4	1	1	1/8		1/8	1	689									63			8	
59	59	327	327	0.5	3/4	3/4	Chord	18/4	1	1	1/8		1/8	1	690									63			8	
59	59	655/2	655/2	0.5	7/8	7/8	Chord	18/4	1	1	1/8		1/8	1	691									63			8	
59	59	328	328	0.5	1	1	Chord	18/4	1	1	1/8		1/8	1	692									63			8	
